Pos	P(stop)	P(match)	P(mismatch)	P(ins)]	P(del)
12251	0.997897	0.828571	0.060317	0.006349	0.104762
12252	0.997897	0.839683	0.047619	0.004762	0.107937
12253	0.997897	0.836508	0.042857	0.006349	0.114286
12254	0.997897	0.823810	0.053968	0.009524	0.112698
12255	0.997907	0.821372	0.059011	0.007974	0.111643
12256	0.997907	0.822967	0.047847	0.011164	0.118022
12257	0.997907	0.814992	0.063796	0.012759	0.108453
12258	0.997910	0.829073	0.046326	0.015974	0.108626
12259	0.997910	0.824281	0.051118	0.014377	0.110224
12260	0.997910	0.825879	0.051118	0.009585	0.113419
12261	0.997910	0.825879	0.044728	0.012780	0.116613
12262	0.997914	0.833600	0.043200	0.008000	0.115200
12263	0.997914	0.835200	0.040000	0.011200	0.113600
12264	0.997917	0.836538	0.048077	0.009615	0.105769
12265	0.997920	0.833066	0.052970	0.011236	0.102729
12266	0.997930	0.832258	0.050000	0.011290	0.106452
12267	0.997934	0.830372	0.054927	0.008078	0.106624
12268	0.997934	0.846527	0.045234	0.008078	0.100162
12269	0.997937	0.847896	0.043689	0.008091	0.100324
12270	0.997940	0.847650	0.043760	0.006483	0.102107
12271	0.997944	0.824675	0.063312	0.006494	0.105519
12272	0.997947	0.845528	0.040650	0.004878	0.108943
12273	0.997947	0.845528	0.042276	0.008130	0.104065
12274	0.997947	0.843902	0.048780	0.006504	0.100813
12275	0.997950	0.861564	0.032573	0.009772	0.096091
12276	0.997954	0.840131	0.057096	0.009788	0.092985
12277	0.997954	0.845024	0.057096	0.008157	0.089723
12278	0.997957	0.851307	0.047386	0.008170	0.093137
12279	0.997957	0.843137	0.062092	0.004902	0.089869
12280	0.997960	0.862520	0.042553	0.006547	0.088380
12281	0.997960	0.854337	0.049100	0.004910	0.091653
12282	0.997964	0.845902	0.055738	0.004918	0.093443
12283	0.997967	0.840722	0.062397	0.003284	0.093596
12284	0.997967	0.862069	0.039409	0.004926	0.093596
12285	0.997967	0.844007	0.050903	0.009852	0.095238
12286	0.997967	0.839080	0.059113	0.008210	0.093596
12287	0.997970	0.868421	0.036184	0.004934	0.090461
12288	0.997970	0.842105	0.064145	0.004934	0.088816
12289	0.997977	0.851485	0.044554	0.009901	0.094059
12290	0.997977	0.864686	0.037954	0.008251	0.089109
12291	0.997977	0.836634	0.070957	0.008251	0.084158
12292	0.997980	0.842975	0.066116	0.004959	0.085950
12293	0.997980	0.876033	0.033058	0.003306	0.087603
12294	0.997980	0.849587	0.056198	0.008264	0.085950
12295	0.997987	0.854063	0.051410	0.004975	0.089552
12296	0.997987	0.870647	0.034826	0.003317	0.091211
12297	0.997990	0.855482	0.048173	0.004983	0.091362
12298	0.997994	0.848586	0.049917	0.004992	0.096506
12299	0.997994	0.850250	0.048253	0.004992	0.096506
12300	0.997997	0.841667	0.061667	0.006667	0.090000
12301	0.997997	0.848333	0.056667	0.005000	0.090000
12302	0.997997	0.855000	0.053333	0.003333	0.088333
12303	0.997997	0.856667	0.051667	0.005000	0.086667
12304	0.997997	0.855000	0.048333	0.005000	0.091667
12305	0.997997	0.833333	0.068333	0.005000	0.093333
12306	0.998000	0.836394	0.070117	0.006678	0.086811
12307	0.998000	0.853088	0.050083	0.011686	0.085142
12308	0.998004	0.857860	0.046823	0.010033	0.085284
12309	0.998007	0.862647	0.045226	0.008375	0.083752
12310	0.998007	0.845896	0.063652	0.005025	0.085427
12311	0.998007	0.852596	0.050251	0.010050	0.087102
12312	0.998014	0.847059	0.058824	0.006723	0.087395
12313	0.998014	0.865546	0.043697	0.008403	0.082353
12314	0.998020	0.838111	0.067454	0.003373	0.091062
12315	0.998020	0.841484	0.065767	0.003373	0.089376
12316	0.998020	0.846543	0.053963	0.006745	0.092749
12317	0.998020	0.822934	0.072513	0.006745	0.097808
12318	0.998024	0.844595	0.047297	0.005068	0.103041
12319	0.998030	0.835593	0.059322	0.005085	0.100000
12320	0.998034	0.838710	0.054329	0.005093	0.101868
12321	0.998034	0.850594	0.044143	0.003396	0.101868
12322	0.998034	0.835314	0.054329	0.006791	0.103565
12323	0.998034	0.823430	0.056027	0.005093	0.115450
12324	0.998037	0.819728	0.064626	0.003401	0.112245
12325	0.998040	0.833049	0.059625	0.003407	0.103918
12326	0.998040	0.844974	0.047700	0.001704	0.105622
12327	0.998047	0.847863	0.049573	0.005128	0.097436
12328	0.998047	0.842735	0.054701	0.001709	0.100855
12329	0.998047	0.841026	0.046154	0.006838	0.105983
12330	0.998050	0.821918	0.068493	0.006849	0.102740
12331	0.998050	0.827055	0.065068	0.006849	0.101027
12332	0.998057	0.843643	0.049828	0.010309	0.096220
12333	0.998060	0.845095	0.041308	0.008606	0.104991
12334	0.998064	0.834483	0.065517	0.005172	0.094828
12335	0.998067	0.846287	0.046632	0.006908	0.100173
12336	0.998067	0.844560	0.048359	0.006908	0.100173
12337	0.998070	0.842561	0.046713	0.012111	0.098616
12338	0.998074	0.833622	0.057192	0.010399	0.098787
12339	0.998077	0.847222	0.050347	0.005208	0.097222
12340	0.998080	0.848696	0.053913	0.003478	0.093913
12341	0.998080	0.834783	0.069565	0.001739	0.093913
12342	0.998084	0.871080	0.034843	0.005226	0.088850
12343	0.998084	0.839721	0.057491	0.006969	0.095819
12344	0.998087	0.832461	0.068063	0.003490	0.095986
12345	0.998100	0.854130	0.040422	0.003515	0.101933
12346	0.998104	0.813380	0.072183	0.005282	0.109155
12347	0.998104	0.827465	0.058099	0.010563	0.103873
12348	0.998107	0.825397	0.061728	0.008818	0.104056
12349	0.998107	0.843034	0.051146	0.005291	0.100529
12350	0.998114	0.844248	0.049558	0.007080	0.099115
12351	0.998114	0.844248	0.053097	0.001770	0.100885
12352	0.998114	0.842478	0.047788	0.008850	0.100885
12353	0.998114	0.842478	0.051327	0.007080	0.099115
12354	0.998114	0.847788	0.040708	0.012389	0.099115
12355	0.998114	0.821239	0.069027	0.005310	0.104425
12356	0.998117	0.842199	0.051418	0.003546	0.102837
12357	0.998121	0.840142	0.049734	0.005329	0.104796
12358	0.998121	0.847247	0.047957	0.001776	0.103020
12359	0.998121	0.841918	0.053286	0.005329	0.099467
12360	0.998131	0.835714	0.058929	0.005357	0.100000
12361	0.998137	0.833333	0.055556	0.010753	0.100358
12362	0.998137	0.842294	0.050179	0.005376	0.102151
12363	0.998144	0.839928	0.055755	0.003597	0.100719
12364	0.998151	0.828520	0.066787	0.005415	0.099278
12365	0.998151	0.846570	0.041516	0.009025	0.102888
12366	0.998151	0.844765	0.043321	0.010830	0.101083
12367	0.998151	0.855596	0.039711	0.003610	0.101083
12368	0.998151	0.830325	0.070397	0.001805	0.097473
12369	0.998151	0.844765	0.052347	0.003610	0.099278
12370	0.998151	0.837545	0.057762	0.003610	0.101083
12371	0.998151	0.835740	0.054152	0.007220	0.102888
12372	0.998151	0.830325	0.061372	0.003610	0.104693
12373	0.998161	0.823956	0.063521	0.003630	0.108893
12374	0.998167	0.834244	0.056466	0.003643	0.105647
12375	0.998171	0.843066	0.049270	0.005474	0.102190
12376	0.998171	0.854015	0.041971	0.009124	0.094891
12377	0.998171	0.852190	0.045620	0.005474	0.096715
12378	0.998174	0.853748	0.049360	0.003656	0.093236
12379	0.998174	0.857404	0.047532	0.003656	0.091408
12380	0.998181	0.827523	0.069725	0.005505	0.097248
12381	0.998181	0.845872	0.055046	0.007339	0.091743
12382	0.998181	0.831193	0.058716	0.012844	0.097248
12383	0.998181	0.840367	0.051376	0.007339	0.100917
12384	0.998181	0.851376	0.053211	0.001835	0.093578
12385	0.998187	0.837937	0.057090	0.009208	0.095764
12386	0.998191	0.852399	0.049815	0.000000	0.097786
12387	0.998197	0.850000	0.048148	0.001852	0.100000
12388	0.998197	0.851852	0.042593	0.003704	0.101852
12389	0.998201	0.844156	0.055659	0.005566	0.094620
12390	0.998211	0.843284	0.044776	0.003731	0.108209
12391	0.998217	0.831461	0.067416	0.001873	0.099251
12392	0.998217	0.855805	0.039326	0.003745	0.101124
12393	0.998221	0.821764	0.073171	0.003752	0.101313
12394	0.998221	0.849906	0.052533	0.001876	0.095685
12395	0.998221	0.831144	0.069418	0.003752	0.095685
12396	0.998224	0.840226	0.062030	0.003759	0.093985
12397	0.998227	0.851224	0.045198	0.007533	0.096045
12398	0.998227	0.856874	0.041431	0.003766	0.097928
12399	0.998227	0.826742	0.065913	0.007533	0.099812
12400	0.998231	0.849057	0.037736	0.015094	0.098113
12401	0.998237	0.850379	0.037879	0.009470	0.102273
12402	0.998237	0.825758	0.068182	0.011364	0.094697
12403	0.998237	0.863636	0.037879	0.005682	0.092803
12404	0.998241	0.865275	0.034156	0.005693	0.094877
12405	0.998241	0.846300	0.051233	0.007590	0.094877
12406	0.998244	0.842205	0.057034	0.007605	0.093156
12407	0.998244	0.840304	0.053232	0.007605	0.098859
12408	0.998244	0.846008	0.049430	0.007605	0.096958
12409	0.998244	0.838403	0.057034	0.009506	0.095057
12410	0.998244	0.847909	0.041825	0.013308	0.096958
12411	0.998244	0.821293	0.062738	0.013308	0.102662
12412	0.998244	0.834601	0.055133	0.009506	0.100760
12413	0.998244	0.846008	0.047529	0.003802	0.102662
12414	0.998247	0.851429	0.036190	0.003810	0.108571
12415	0.998247	0.820952	0.057143	0.007619	0.114286
12416	0.998247	0.824762	0.049524	0.011429	0.114286
12417	0.998247	0.828571	0.055238	0.005714	0.110476
12418	0.998247	0.838095	0.047619	0.001905	0.112381
12419	0.998247	0.836190	0.045714	0.007619	0.110476
12420	0.998247	0.838095	0.041905	0.007619	0.112381
12421	0.998251	0.826336	0.047710	0.009542	0.116412
12422	0.998251	0.832061	0.051527	0.001908	0.114504
12423	0.998251	0.822519	0.053435	0.007634	0.116412
12424	0.998254	0.827916	0.057361	0.007648	0.107075
12425	0.998261	0.838772	0.042226	0.011516	0.107486
12426	0.998264	0.823077	0.063462	0.005769	0.107692
12427	0.998267	0.840077	0.046243	0.005780	0.107900
12428	0.998267	0.826590	0.061657	0.007707	0.104046
12429	0.998271	0.857143	0.032819	0.005792	0.104247
12430	0.998274	0.823985	0.058027	0.007737	0.110251
12431	0.998274	0.820116	0.063830	0.003868	0.112186
12432	0.998274	0.829787	0.056093	0.005803	0.108317
12433	0.998281	0.829126	0.056311	0.005825	0.108738
12434	0.998281	0.829126	0.052427	0.009709	0.108738
12435	0.998284	0.822957	0.050584	0.019455	0.107004
12436	0.998287	0.842105	0.044834	0.009747	0.103314
12437	0.998287	0.830409	0.054581	0.011696	0.103314
12438	0.998287	0.851852	0.035088	0.013645	0.099415
12439	0.998287	0.844055	0.046784	0.007797	0.101365
12440	0.998291	0.830078	0.054688	0.011719	0.103516
12441	0.998291	0.833984	0.048828	0.011719	0.105469
12442	0.998291	0.841797	0.039062	0.009766	0.109375
12443	0.998294	0.823875	0.058708	0.005871	0.111546
12444	0.998297	0.845098	0.039216	0.005882	0.109804
12445	0.998301	0.825147	0.060904	0.003929	0.110020
12446	0.998301	0.831041	0.058939	0.005894	0.104126
12447	0.998301	0.827112	0.058939	0.003929	0.110020
12448	0.998301	0.836935	0.049116	0.005894	0.108055
12449	0.998304	0.828740	0.051181	0.003937	0.116142
12450	0.998304	0.842520	0.045276	0.007874	0.104331
12451	0.998304	0.854331	0.039370	0.007874	0.098425
12452	0.998304	0.846457	0.051181	0.005906	0.096457
12453	0.998304	0.844488	0.055118	0.005906	0.094488
12454	0.998307	0.846154	0.055227	0.003945	0.094675
12455	0.998307	0.846154	0.049310	0.011834	0.092702
12456	0.998314	0.845545	0.049505	0.011881	0.093069
12457	0.998314	0.849505	0.041584	0.011881	0.097030
12458	0.998317	0.859127	0.041667	0.007937	0.091270
12459	0.998321	0.833002	0.067594	0.005964	0.093439
12460	0.998324	0.856574	0.039841	0.005976	0.097610
12461	0.998324	0.842629	0.053785	0.003984	0.099602
12462	0.998327	0.834331	0.057884	0.011976	0.095808
12463	0.998338	0.845382	0.044177	0.010040	0.100402
12464	0.998341	0.847082	0.048290	0.006036	0.098592
12465	0.998341	0.835010	0.050302	0.010060	0.104628
12466	0.998348	0.844444	0.044444	0.008081	0.103030
12467	0.998358	0.837398	0.050813	0.008130	0.103659
12468	0.998364	0.832653	0.053061	0.008163	0.106122
12469	0.998364	0.836735	0.051020	0.012245	0.100000
12470	0.998364	0.838776	0.057143	0.010204	0.093878
12471	0.998364	0.848980	0.046939	0.006122	0.097959
12472	0.998371	0.842213	0.053279	0.006148	0.098361
12473	0.998378	0.843621	0.049383	0.004115	0.102881
12474	0.998378	0.833333	0.059671	0.004115	0.102881
12475	0.998378	0.847737	0.043210	0.008230	0.100823
12476	0.998381	0.841237	0.045361	0.012371	0.101031
12477	0.998384	0.845041	0.041322	0.012397	0.101240
12478	0.998384	0.838843	0.039256	0.016529	0.105372
12479	0.998391	0.815353	0.066390	0.016598	0.101660
12480	0.998391	0.846473	0.039419	0.012448	0.101660
12481	0.998394	0.831601	0.043659	0.016632	0.108108
12482	0.998394	0.831601	0.047817	0.014553	0.106029
12483	0.998394	0.817048	0.056133	0.018711	0.108108
12484	0.998401	0.824635	0.060543	0.010438	0.104384
12485	0.998404	0.807531	0.069038	0.012552	0.110879
12486	0.998404	0.824268	0.056485	0.012552	0.106695
12487	0.998404	0.815900	0.064854	0.014644	0.104603
12488	0.998411	0.815126	0.054622	0.018908	0.111345
12489	0.998411	0.842437	0.037815	0.012605	0.107143
12490	0.998411	0.840336	0.042017	0.010504	0.107143
12491	0.998411	0.827731	0.054622	0.010504	0.107143
12492	0.998411	0.834034	0.048319	0.010504	0.107143
12493	0.998418	0.839662	0.042194	0.012658	0.105485
12494	0.998418	0.833333	0.042194	0.012658	0.111814
12495	0.998418	0.831224	0.044304	0.012658	0.111814
12496	0.998418	0.827004	0.050633	0.010549	0.111814
12497	0.998418	0.827004	0.056962	0.008439	0.107595
12498	0.998421	0.839323	0.042283	0.010571	0.107822
12499	0.998428	0.813163	0.059448	0.010616	0.116773
12500	0.998431	0.840426	0.038298	0.006383	0.114894
12501	0.998434	0.816631	0.051173	0.012793	0.119403
12502	0.998434	0.820896	0.046908	0.014925	0.117271
12503	0.998434	0.829424	0.036247	0.014925	0.119403
12504	0.998438	0.816239	0.053419	0.014957	0.115385
12505	0.998438	0.807692	0.064103	0.010684	0.117521
12506	0.998438	0.809829	0.055556	0.010684	0.123932
12507	0.998441	0.822270	0.040685	0.019272	0.117773
12508	0.998441	0.820128	0.040685	0.014989	0.124197
12509	0.998441	0.792291	0.066381	0.014989	0.126338
12510	0.998441	0.802998	0.053533	0.012848	0.130621
12511	0.998441	0.815846	0.049251	0.010707	0.124197
12512	0.998441	0.798715	0.059957	0.014989	0.126338
12513	0.998448	0.832258	0.032258	0.012903	0.122581
12514	0.998448	0.795699	0.058065	0.019355	0.126882
12515	0.998451	0.818966	0.049569	0.010776	0.120690
12516	0.998454	0.822894	0.041037	0.010799	0.125270
12517	0.998458	0.826840	0.041126	0.008658	0.123377
12518	0.998458	0.798701	0.062771	0.008658	0.129870
12519	0.998461	0.819957	0.049892	0.006508	0.123644
12520	0.998464	0.823913	0.047826	0.004348	0.123913
12521	0.998468	0.812636	0.047930	0.010893	0.128540
12522	0.998468	0.819172	0.043573	0.010893	0.126362
12523	0.998471	0.818777	0.048035	0.010917	0.122271
12524	0.998474	0.807440	0.052516	0.017505	0.122538
12525	0.998481	0.819780	0.043956	0.010989	0.125275
12526	0.998484	0.810573	0.044053	0.013216	0.132159
12527	0.998484	0.806167	0.048458	0.013216	0.132159
12528	0.998491	0.787611	0.066372	0.013274	0.132743
12529	0.998491	0.809735	0.050885	0.006637	0.132743
12530	0.998494	0.809313	0.044346	0.011086	0.135255
12531	0.998494	0.793792	0.062084	0.011086	0.133038
12532	0.998494	0.791574	0.064302	0.008869	0.135255
12533	0.998494	0.802661	0.050998	0.006652	0.139690
12534	0.998494	0.815965	0.048780	0.004435	0.130820
12535	0.998494	0.809313	0.059867	0.002217	0.128603
12536	0.998494	0.804878	0.057650	0.000000	0.137472
12537	0.998494	0.822616	0.046563	0.002217	0.128603
12538	0.998494	0.824834	0.039911	0.002217	0.133038
12539	0.998498	0.808889	0.060000	0.002222	0.128889
12540	0.998498	0.824444	0.046667	0.006667	0.122222
12541	0.998498	0.824444	0.051111	0.006667	0.117778
12542	0.998498	0.820000	0.057778	0.008889	0.113333
12543	0.998501	0.819599	0.048998	0.011136	0.120267
12544	0.998501	0.806236	0.066815	0.006682	0.120267
12545	0.998501	0.810690	0.062361	0.004454	0.122494
12546	0.998501	0.815145	0.057906	0.000000	0.126949
12547	0.998501	0.808463	0.062361	0.002227	0.126949
12548	0.998501	0.828508	0.046771	0.004454	0.120267
12549	0.998501	0.844098	0.040089	0.004454	0.111359
12550	0.998511	0.822870	0.051570	0.008969	0.116592
12551	0.998511	0.825112	0.051570	0.006726	0.116592
12552	0.998514	0.822472	0.056180	0.006742	0.114607
12553	0.998518	0.815315	0.058559	0.011261	0.114865
12554	0.998518	0.808559	0.065315	0.006757	0.119369
12555	0.998518	0.808559	0.063063	0.004505	0.123874
12556	0.998521	0.830700	0.049661	0.009029	0.110609
12557	0.998521	0.844244	0.038375	0.006772	0.110609
12558	0.998521	0.823928	0.054176	0.015801	0.106095
12559	0.998524	0.821267	0.061086	0.011312	0.106335
12560	0.998528	0.852608	0.034014	0.009070	0.104308
12561	0.998528	0.836735	0.054422	0.004535	0.104308
12562	0.998528	0.816327	0.065760	0.009070	0.108844
12563	0.998531	0.845455	0.040909	0.009091	0.104545
12564	0.998531	0.845455	0.036364	0.006818	0.111364
12565	0.998531	0.838636	0.047727	0.009091	0.104545
12566	0.998531	0.831818	0.052273	0.006818	0.109091
12567	0.998531	0.843182	0.047727	0.002273	0.106818
12568	0.998534	0.831435	0.059226	0.002278	0.107062
12569	0.998534	0.833713	0.056948	0.004556	0.104784
12570	0.998534	0.826879	0.054670	0.009112	0.109339
12571	0.998534	0.829157	0.050114	0.013667	0.107062
12572	0.998534	0.851936	0.027335	0.009112	0.111617
12573	0.998534	0.835991	0.045558	0.009112	0.109339
12574	0.998541	0.844394	0.043478	0.006865	0.105263
12575	0.998544	0.846330	0.045872	0.004587	0.103211
12576	0.998548	0.850575	0.041379	0.002299	0.105747
12577	0.998548	0.818391	0.068966	0.000000	0.112644
12578	0.998548	0.809195	0.075862	0.002299	0.112644
12579	0.998548	0.827586	0.062069	0.000000	0.110345
12580	0.998551	0.831797	0.043779	0.004608	0.119816
12581	0.998551	0.843318	0.036866	0.004608	0.115207
12582	0.998551	0.843318	0.034562	0.004608	0.117512
12583	0.998551	0.838710	0.046083	0.002304	0.112903
12584	0.998558	0.840278	0.050926	0.002315	0.106481
12585	0.998561	0.837587	0.041763	0.004640	0.116009
12586	0.998565	0.816279	0.058140	0.006977	0.118605
12587	0.998568	0.827506	0.046620	0.004662	0.121212
12588	0.998571	0.822430	0.044393	0.011682	0.121495
12589	0.998575	0.826698	0.044496	0.009368	0.119438
12590	0.998575	0.840749	0.030445	0.011710	0.117096
12591	0.998578	0.842723	0.030516	0.007042	0.119718
12592	0.998581	0.842353	0.047059	0.000000	0.110588
12593	0.998581	0.832941	0.051765	0.002353	0.112941
12594	0.998581	0.835294	0.047059	0.007059	0.110588
12595	0.998581	0.814118	0.070588	0.002353	0.112941
12596	0.998581	0.821176	0.058824	0.004706	0.115294
12597	0.998581	0.832941	0.044706	0.004706	0.117647
12598	0.998581	0.830588	0.040000	0.002353	0.127059
12599	0.998581	0.800000	0.065882	0.009412	0.124706
12600	0.998588	0.813239	0.063830	0.007092	0.115839
12601	0.998588	0.832151	0.044917	0.009456	0.113475
12602	0.998588	0.808511	0.063830	0.009456	0.118203
12603	0.998588	0.822695	0.061466	0.007092	0.108747
12604	0.998588	0.810875	0.061466	0.016548	0.111111
12605	0.998588	0.832151	0.049645	0.011820	0.106383
12606	0.998591	0.829384	0.047393	0.016588	0.106635
12607	0.998591	0.829384	0.059242	0.002370	0.109005
12608	0.998591	0.843602	0.049763	0.000000	0.106635
12609	0.998595	0.843230	0.045131	0.004751	0.106888
12610	0.998595	0.859857	0.035629	0.000000	0.104513
12611	0.998601	0.852029	0.042959	0.000000	0.105012
12612	0.998615	0.833735	0.055422	0.004819	0.106024
12613	0.998615	0.828916	0.050602	0.012048	0.108434
12614	0.998615	0.828916	0.050602	0.012048	0.108434
12615	0.998615	0.845783	0.043373	0.004819	0.106024
12616	0.998615	0.828916	0.053012	0.004819	0.113253
12617	0.998615	0.836145	0.048193	0.004819	0.110843
12618	0.998618	0.821256	0.060386	0.007246	0.111111
12619	0.998621	0.830508	0.050847	0.007264	0.111380
12620	0.998621	0.815981	0.060533	0.007264	0.116223
12621	0.998625	0.817961	0.060680	0.009709	0.111650
12622	0.998628	0.824818	0.058394	0.009732	0.107056
12623	0.998631	0.826829	0.053659	0.014634	0.104878
12624	0.998631	0.848780	0.039024	0.009756	0.102439
12625	0.998635	0.828851	0.053790	0.012225	0.105134
12626	0.998635	0.826406	0.048900	0.012225	0.112469
12627	0.998635	0.836186	0.046455	0.012225	0.105134
12628	0.998635	0.819071	0.061125	0.012225	0.107579
12629	0.998635	0.836186	0.046455	0.009780	0.107579
12630	0.998635	0.836186	0.046455	0.007335	0.110024
12631	0.998638	0.845588	0.039216	0.007353	0.107843
12632	0.998641	0.823096	0.063882	0.009828	0.103194
12633	0.998645	0.817734	0.061576	0.012315	0.108374
12634	0.998645	0.839901	0.044335	0.007389	0.108374
12635	0.998645	0.822660	0.061576	0.004926	0.110837
